,0,1,2,3,4,5,6,7,8
0,54.54545454545454,55.223880597014926,53.62318840579711,56.060606060606055,54.54545454545454,53.125,52.307692307692314,56.060606060606055,53.73134328358209
1,54.285714285714285,59.70149253731343,50.72463768115942,46.96969696969697,57.57575757575758,53.125,50.76923076923077,53.03030303030303,58.2089552238806
2,54.285714285714285,68.18181818181817,57.971014492753625,57.57575757575758,57.57575757575758,53.125,50.76923076923077,53.03030303030303,58.2089552238806
3,54.285714285714285,68.18181818181817,56.71641791044776,46.96969696969697,57.57575757575758,53.125,50.76923076923077,53.03030303030303,58.2089552238806
4,54.285714285714285,68.18181818181817,56.71641791044776,50.72463768115942,57.57575757575758,53.125,50.76923076923077,53.03030303030303,58.2089552238806
5,54.285714285714285,66.66666666666666,59.70149253731343,50.72463768115942,46.96969696969697,53.125,50.76923076923077,53.03030303030303,58.2089552238806
6,54.285714285714285,68.18181818181817,56.71641791044776,50.72463768115942,46.96969696969697,57.57575757575758,50.76923076923077,53.03030303030303,58.2089552238806
7,54.285714285714285,68.18181818181817,56.71641791044776,50.72463768115942,46.96969696969697,57.57575757575758,53.125,53.03030303030303,58.2089552238806
8,54.285714285714285,68.18181818181817,56.71641791044776,50.72463768115942,46.96969696969697,57.57575757575758,53.125,50.76923076923077,58.2089552238806
9,54.285714285714285,68.18181818181817,56.71641791044776,50.72463768115942,46.96969696969697,57.57575757575758,53.125,50.76923076923077,53.03030303030303
