,0,1,2,3,4,5,6,7,8,9
0,38.20983529090881,8.416536092758179,8.354666471481323,8.636882543563843,8.427504539489746,8.93949031829834,8.28884506225586,8.418497085571289,8.613943338394165,8.516268253326416
1,42.063066244125366,9.409831762313843,8.89223051071167,9.114672899246216,8.88724136352539,8.956029176712036,8.721688747406006,9.004926919937134,8.906229496002197,8.95203685760498
2,40.19577097892761,9.210381269454956,8.581096649169922,8.979963064193726,8.80052638053894,8.659887552261353,8.365638494491577,8.379706144332886,8.425445795059204,8.599048137664795
3,39.62408638000488,9.062777042388916,8.584053754806519,8.728670835494995,8.638908624649048,8.60895323753357,8.318764686584473,8.502274990081787,8.587077617645264,8.884254932403564
4,39.76468896865845,8.951074361801147,8.479302644729614,8.579100370407104,8.757591247558594,8.47135591506958,8.143232822418213,8.289810180664062,8.435490131378174,8.689948797225952
5,40.87271595001221,9.344022750854492,8.938108921051025,8.803467750549316,9.054832458496094,8.856292247772217,8.554136514663696,8.576108932495117,8.786514520645142,8.910183906555176
6,40.84977650642395,9.502599954605103,8.738672971725464,8.822418689727783,9.304098844528198,8.999976396560669,8.754599332809448,8.602005958557129,8.652869701385498,8.867300987243652
7,40.8961980342865,9.19542646408081,8.685783386230469,8.799447298049927,8.859318256378174,8.840379476547241,8.63693904876709,8.379601001739502,8.715703010559082,8.889241933822632
8,40.08186149597168,9.12457537651062,8.732691287994385,8.776508808135986,9.149542570114136,8.71074914932251,8.667831420898438,8.387548685073853,8.698748588562012,8.981026649475098
9,40.42908692359924,9.247335433959961,8.836426019668579,8.892187118530273,9.067793607711792,9.104058504104614,8.825378179550171,8.767115116119385,8.74559211730957,8.770589113235474
