,0,1
0,56.03749394416809,12.71053171157837
1,58.4976110458374,12.446742296218872
2,59.99173974990845,12.094181537628174
3,58.49405241012573,13.82188367843628
4,60.18955326080322,12.946955680847168
5,59.35460662841797,12.728532075881958
6,59.39303994178772,12.471668720245361
7,60.712324142456055,11.863064289093018
8,61.99686932563782,12.668802261352539
9,61.78455591201782,12.148183584213257
